Id,SalePrice
1627,175273.39751757518
1628,275888.6206565341
1629,164897.00742284593
1630,345131.7885124171
1631,197475.05173461555
1632,255906.18224308456
1633,167732.7693637603
1634,183904.8032053576
1635,168180.1901901585
1636,145213.60231016247
1637,170996.1489641366
1638,205603.0452161462
1639,180507.0325304933
1640,261890.7284700376
1641,186931.82494928184
1642,259940.48010375345
1643,230025.7737905931
1644,232503.9629703694
1645,193444.57753058142
1646,156807.40947926723
1647,170307.26706584977
1648,117608.81902125562
1649,125989.92940132081
1650,98305.83313486984
1651,88746.28039663288
1652,110382.72386825032
1653,110075.95055548582
1654,149345.53060322747
1655,152009.98094942665
1656,147971.05192972903
1657,149756.67011393644
1658,163646.22577333706
1659,137451.91885683357
1660,150001.09377299194
1661,422890.3339832538
1662,358623.52259719523
1663,384417.69910206855
1664,479204.4636781422
1665,329097.2589333722
1666,289364.7826242875
1667,349922.2009682494
1668,356098.29294576496
1669,301431.185982274
1670,365801.70148209366
1671,261498.77143073184
1672,400263.9169352775
1673,261924.8347451898
1674,230110.70484673398
1675,199137.74682617918
1676,195271.57735567316
1677,218632.16502417173
1678,463098.0654398122
1679,353350.13524023263
1680,359337.37958685716
1681,304433.3509057453
1682,274942.4461656222
1683,194612.18947142523
1684,185803.07458584785
1685,170273.26694432492
1686,180716.78958106882
1687,173428.54766802164
1688,196475.44955343608
1689,195379.92534137613
1690,205216.66792623614
1691,190669.89998295667
1692,253265.18252052684
1693,180582.7920834818
1694,161315.31126851912
1695,145894.96522076786
1696,269317.4367724018
1697,148253.97316564995
1698,317085.7120785057
1699,277998.7195304207
1700,246672.2050745364
1701,271108.7132677399
1702,238106.77364573264
1703,233673.0235369845
1704,272709.299497537
1705,226640.53314080962
1706,443825.94261079835
1707,199771.4858979764
1708,197572.43844760882
1709,242772.5285506179
1710,215925.45081560797
1711,242394.7405163262
1712,246911.40341803062
1713,289252.4099323264
1714,231462.2045177174
1715,207470.1737244041
1716,186402.29988642785
1717,178369.07875227806
1718,143109.8692327977
1719,207014.1304055252
1720,234842.8365682883
1721,178297.11780803578
1722,126708.63733643868
1723,148808.0206365234
1724,200430.59513794802
1725,242755.05801689575
1726,189165.079567617
1727,174833.94319822112
1728,193258.41613790856
1729,148765.19516922112
1730,150660.205380574
1731,109147.81506776484
1732,113915.97276453444
1733,117462.55235939266
1734,121010.99998823585
1735,150305.0836929751
1736,105309.9326433267
1737,319085.6122087604
1738,232043.63280538973
1739,277809.5148277458
1740,202883.8778939856
1741,190751.99824360508
1742,181669.58162414344
1743,195115.874260009
1744,354782.87885030435
1745,230852.6943542284
1746,240680.87582194622
1747,220131.6237311174
1748,223155.17638688165
1749,145132.3812517807
1750,163250.3014043984
1751,234434.6127083438
1752,112747.01263323202
1753,148361.86489913086
1754,216477.26793596067
1755,174187.80591144031
1756,103358.65552020891
1757,109071.31640636883
1758,130163.36545035813
1759,168782.38696343143
1760,152462.91477133273
1761,154661.36582751953
1762,171469.50363857255
1763,187413.4103807656
1764,105744.25835922657
1765,224373.65089353666
1766,194238.8390037097
1767,222915.25688369494
1768,162196.49923807746
1769,181645.50721180832
1770,175751.4764261832
1771,132429.2800472903
1772,151231.51655723274
1773,111646.51568412184
1774,168769.79010909447
1775,143030.3232722862
1776,113894.81373820183
1777,108137.900714241
1778,167556.15556079027
1779,95701.70442493868
1780,183319.8760844235
1781,133019.04184393288
1782,53526.898495734196
1783,132019.0451250707
1784,101895.02880680858
1785,158623.90141882154
1786,123792.75457094579
1787,202096.5541278425
1788,34288.7127965188
1789,106785.36798936162
1790,49717.35779231495
1791,208675.67750857232
1792,165733.14596514238
1793,152024.93205496532
1794,175456.3999465727
1795,146962.7132462332
1796,107950.45524809315
1797,139219.63888847342
1798,108985.30357617169
1799,104954.23719122272
1800,116328.15655380403
1801,114081.9766351693
1802,129018.60013457199
1803,158003.93608661232
1804,140627.2474714046
1805,148350.29705504657
1806,153248.9038878272
1807,187933.26563269328
1808,126189.59393555006
1809,144045.19228624585
1810,139121.45245232875
1811,121941.54771168416
1812,124081.10660185508
1813,129398.72191499366
1814,78777.2887640871
1815,8495.725584291904
1816,110389.7761012053
1817,135322.2822294871
1818,220072.68000470012
1819,171887.97918365186
1820,61898.258482078505
1821,127943.51681984568
1822,158392.40314907982
1823,40216.177444837136
1824,157249.1667706257
1825,126443.82671202475
1826,104492.19880324634
1827,103978.2726891808
1828,142062.7037266703
1829,113454.7057663294
1830,164378.38162733987
1831,188663.79065542988
1832,152162.77888328108
1833,177336.79014880265
1834,145505.73293936704
1835,185988.82264269996
1836,160902.93705271548
1837,110370.57176086721
1838,149224.1147680255
1839,67320.21249726298
1840,153246.97533743284
1841,148130.49967010162
1842,96784.32180083246
1843,126642.11202069849
1844,123245.23225256
1845,126020.10929460658
1846,151319.28825314072
1847,164506.05112038637
1848,7052.17291203756
1849,92605.13658327752
1850,117417.75206533773
1851,174026.7027360481
1852,117362.84497910764
1853,151442.12281272846
1854,188584.73116857326
1855,169510.6174075314
1856,228945.8772159641
1857,172020.72409788234
1858,147476.8462422238
1859,112207.45510478233
1860,158375.89890621722
1861,110978.1083653745
1862,259455.61729641873
1863,257035.00507887345
1864,257057.87603189933
1865,349268.4655487173
1866,357094.79946702806
1867,219432.1612434561
1868,285651.99590635236
1869,211942.17923156006
1870,227234.32355716554
1871,223895.78492971708
1872,167403.6213944802
1873,242517.53197561923
1874,129178.51472093549
1875,202034.86624431392
1876,176140.66698771215
1877,235669.35954560342
1878,206658.9674343856
1879,118766.07741006374
1880,120734.1085106201
1881,247729.11006481873
1882,249576.57816855903
1883,201285.30458173418
1884,212940.18512451177
1885,259380.61758079022
1886,285629.9250771892
1887,228666.912010419
1888,269556.2249605585
1889,163394.94069679995
1890,110731.87084967131
1891,127021.42168954664
1892,86987.76179614969
1893,157353.21675287935
1894,157589.97530935504
1895,155217.46633235711
1896,132644.67444775128
1897,133099.85554117858
1898,124331.88145654427
1899,166267.91790348536
1900,145868.15257509027
1901,155397.42349742245
1902,147980.9759974074
1903,222889.95752831906
1904,122628.34348080552
1905,174439.31074799146
1906,151310.8908589321
1907,206086.3514644472
1908,109037.16743422029
1909,143902.0262936212
1910,120406.69173651192
1911,181721.36064903843
1912,329916.7830015294
1913,157425.23795472214
1914,58414.2605304119
1915,339718.26914993126
1916,34253.98680309271
1917,255038.32174030805
1918,138287.49566457083
1919,164043.95330820442
1920,152542.30572065353
1921,403673.84329287964
1922,353606.1673584149
1923,212020.79025893114
1924,218873.85795418164
1925,218934.1630124769
1926,392355.1117620866
1927,137168.2628237294
1928,149631.408477315
1929,114755.54281594037
1930,116685.88894855019
1931,115741.59124039594
1932,120503.91979304864
1933,171421.44132344215
1934,169905.82484111452
1935,150465.72536096003
1936,174320.44335573082
1937,159993.56547585205
1938,177981.44226920124
1939,251256.3802771046
1940,202522.03639605324
1941,154122.31450761724
1942,182126.9544043362
1943,216002.47644019892
1944,302100.9648737939
1945,378731.6353871345
1946,167424.80000106964
1947,352780.0483261433
1948,182019.98958376917
1949,282724.07653084
1950,201850.9648924044
1951,287210.2691439341
1952,255384.04536091656
1953,174746.1167805857
1954,191016.78444907762
1955,124422.2939661126
1956,291864.1270244971
1957,155859.82666000476
1958,290521.86198455346
1959,143807.28166170343
1960,93074.790278764
1961,99130.16946341694
1962,115869.2166471389
1963,118969.8198961025
1964,116566.35177353473
1965,148741.61259874323
1966,150205.772522238
1967,257543.2358329612
1968,378333.78747174784
1969,384191.08249290864
1970,385543.31713810074
1971,428054.6262904536
1972,347833.6338779832
1973,279505.59168000455
1974,313598.50943678024
1975,464450.2656231418
1976,260127.96454400898
1977,315676.157537989
1978,295455.70924896526
1979,347964.9339959446
1980,197699.75172851505
1981,364302.24600622954
1982,230737.37789021168
1983,208630.03933998416
1984,190369.75223324427
1985,226741.62639656957
1986,233383.01466467293
1987,180513.2804712419
1988,172771.43438014458
1989,200565.19799889252
1990,214978.11479194963
1991,219072.48545034576
1992,216931.05088532096
1993,181127.50901423165
1994,252196.08658312963
1995,167545.69770507538
1996,251236.63114657337
1997,307695.2929087282
1998,306244.7829738323
1999,251948.87499265038
2000,274780.4828309389
2001,227090.26619381993
2002,243353.88521693498
2003,237493.09195032556
2004,248374.39493951274
2005,237263.39876237293
2006,212218.94598100978
2007,235003.1942347587
2008,207061.60161923064
2009,188542.93798467147
2010,200389.40595985102
2011,150005.16695805176
2012,179609.93983446714
2013,186202.35966867727
2014,199551.57554983694
2015,215551.56395248882
2016,194475.76565287673
2017,212235.72506123484
2018,108281.88470300488
2019,131967.87407321736
2020,119760.46038259796
2021,105696.38171185186
2022,181935.2796034087
2023,145747.84776693516
2024,257870.97220945978
2025,329423.5921345626
2026,182790.6461823628
2027,158495.54849204337
2028,176756.7908899705
2029,154554.21172275138
2030,305629.0506543727
2031,247970.6454495937
2032,287460.19873592234
2033,302598.7345375159
2034,192484.90219147652
2035,195083.23546562385
2036,225993.23784886536
2037,232504.9306664172
2038,365772.7115164766
2039,220854.97569908094
2040,320076.14652924374
2041,344358.4777458649
2042,196853.43365266928
2043,179562.63968162538
2044,186983.29463080136
2045,221864.6345929286
2046,155110.1294373476
2047,144504.88432915893
2048,130207.35560596074
2049,161502.252355767
2050,189386.58127045725
2051,83729.42168658035
2052,113843.27718027885
2053,144736.04267387683
2054,73220.48911745069
2055,174538.61287876827
2056,134726.87511772095
2057,120730.33109303025
2058,228652.08281407834
2059,132564.56455839603
2060,178540.21760576632
2061,191633.2516052399
2062,134219.79063213358
2063,110935.17497887836
2064,133013.05629905712
2065,121127.22567503064
2066,168158.84049214862
2067,121461.20272967755
2068,169683.68359231154
2069,62932.64562758698
2070,112901.44670941096
2071,84014.01261047824
2072,127152.82494803815
2073,128218.63180124908
2074,178808.01716843704
2075,150719.10084179835
2076,110196.77226213287
2077,151632.34072863217
2078,121379.07379823751
2079,142729.56182511692
2080,121813.5276255119
2081,149210.2170669251
2082,165424.17027672814
2083,141902.17679846333
2084,94679.8468735824
2085,112644.70972095031
2086,114681.14020808483
2087,121550.1376178952
2088,113325.1476301
2089,74605.62284181849
2090,170871.68471498444
2091,113391.90805469628
2092,120209.8870841226
2093,198913.41481113352
2094,167199.3493500775
2095,160535.5227957291
2096,89039.79970802894
2097,119462.11268370524
2098,142834.32144368486
2099,8753.167943047993
2100,85550.92035889588
2101,132947.80716433426
2102,160360.5870253963
2103,95657.49666979135
2104,182862.73791823414
2105,160608.0680957757
2106,50275.9464538074
2107,229417.7695198989
2108,110075.79719853189
2109,92523.9323330386
2110,146836.02716203107
2111,180964.32974797944
2112,147832.91897608453
2113,137463.08555309588
2114,133509.34523979484
2115,183746.46314845874
2116,103416.7193999652
2117,151912.74466724126
2118,138496.9928100701
2119,123734.59567621179
2120,109878.05593111957
2121,64146.43954631054
2122,93023.47769872361
2123,73551.17158199032
2124,198552.27688210798
2125,158496.94745070982
2126,163984.62171621583
2127,190234.59883393007
2128,171002.22377785685
2129,122568.81136951849
2130,156850.1184210866
2131,142832.1722568004
2132,121053.19033022702
2133,127596.66156583527
2134,132344.30894559526
2135,87433.73642135263
2136,80655.5146082332
2137,129757.94417808723
2138,144013.91362275256
2139,143238.054645588
2140,140630.73115665317
2141,129661.69610550092
2142,116702.98234217949
2143,118756.73024912403
2144,153688.8890276064
2145,136513.93077209094
2146,162215.91970241317
2147,161547.6899005027
2148,137911.2280336159
2149,133875.09405668927
2150,202966.42267078947
2151,129253.60951495581
2152,177239.37750283754
2153,180435.29259288605
2154,117630.06663696028
2155,160664.2136336807
2156,269416.0723336439
2157,249179.58371905304
2158,239373.37064325556
2159,216661.11975346625
2160,177966.1578157126
2161,230772.15633500202
2162,387584.112481795
2163,362210.4915414909
2164,242539.07150623787
2165,168829.60519576023
2166,128286.66689317397
2167,215383.89933885614
2168,190414.2324983808
2169,210389.18840211758
2170,228498.02424822678
2171,136715.63855721074
2172,120721.16631972691
2173,143272.14662564345
2174,235278.13470378725
2175,290972.74185965554
2176,288449.39584396535
2177,241192.26579519888
2178,221981.63398684777
2179,153941.65458098555
2180,229349.58570795375
2181,202190.98214883084
2182,215254.988604156
2183,195485.2395226621
2184,128494.01877879325
2185,109234.50533118733
2186,159297.96170366826
2187,141269.1799301917
2188,145729.49607961872
2189,311733.60255790455
2190,73820.08809265314
2191,74334.99360266718
2192,91385.89998377484
2193,147290.3472194482
2194,97018.556860039593
2195,103292.8320412724
2196,88728.66903588377
2197,121396.06448688604
2198,171695.42794229832
2199,182894.4134548789
2200,141784.01661475358
2201,133608.67278449357
2202,224960.08130216182
2203,143579.86363340906
2204,184699.47592825937
2205,119511.50083313807
2206,140717.05468177158
2207,200122.00303990438
2208,229698.6921596943
2209,213784.12162922922
2210,118970.82849365732
2211,128214.33942156896
2212,124293.32946125156
2213,113948.01328335542
2214,141551.18708619027
2215,93267.71809603617
2216,167330.01695522794
2217,9928.49455319914
2218,91629.8990193308
2219,78490.50954316423
2220,71644.83902554752
2221,339718.26914993126
2222,284124.20661076356
2223,269876.7610487996
2224,190750.69538556962
2225,127917.20525222406
2226,178377.52202277601
2227,223964.18481103977
2228,253647.05334438305
2229,245811.13537099297
2230,113982.91516686146
2231,196308.98017103723
2232,161297.45007733753
2233,200881.26636866402
2234,246050.48063484437
2235,234214.71440606666
2236,271156.6699227211
2237,301000.61295658443
2238,199000.37537688678
2239,111777.10493500109
2240,155957.39698571933
2241,130882.88691501308
2242,127658.50273299482
2243,129210.41761804777
2244,89915.27846367695
2245,84326.24377734619
2246,155687.85534522854
2247,129275.52621667378
2248,107914.70820457966
2249,121602.72428384663
2250,117363.85112080237
2251,162710.0021549636
2252,191791.95531335686
2253,127625.82756599682
2254,150402.81532382822
2255,180094.4574309458
2256,199278.55464112782
2257,187115.37428668787
2258,162683.082470233
2259,151745.63036543364
2260,157223.1898676143
2261,190091.45368173474
2262,230402.31276028583
2263,329188.6021489352
2264,404087.8913149569
2265,178531.35682995417
2266,299978.0276246976
2267,322626.5419253774
2268,395108.39967813203
2269,150860.4977642492
2270,200891.23318682975
2271,236434.25801823512
2272,199479.57867230396
2273,170053.32843132387
2274,171227.72747019824
2275,162551.1907105019
2276,192884.04610336252
2277,196614.92463873976
2278,144261.3853559287
2279,145411.12896931285
2280,99626.58782339442
2281,173323.42025207067
2282,203976.40458970008
2283,121093.71622528162
2284,163676.7219837058
2285,159347.43586753076
2286,124308.8905539079
2287,366176.28954273835
2288,238343.93493482147
2289,313144.5645432434
2290,418625.74794065277
2291,302929.64092325186
2292,409031.58455478284
2293,441635.489309013
2294,344606.0797682521
2295,437299.9878819275
2296,262787.4927620935
2297,332217.27870082157
2298,335401.4765602168
2299,338219.3913317125
2300,292219.77393649286
2301,276653.75640428835
2302,246254.57002820863
2303,242019.06281857836
2304,235308.24051979146
2305,193807.65495897442
2306,198219.60110777288
2307,197073.1584980516
2308,223815.52355045342
2309,337439.83629508765
2310,207254.10871924984
2311,221359.64605695353
2312,175396.33988567698
2313,174057.92510241692
2314,165837.42966538746
2315,170332.410223097
2316,183138.18854251917
2317,183556.2251746457
2318,170751.08475990396
2319,183815.77420806227
2320,188030.08095583195
2321,250580.96174823403
2322,184129.11824483422
2323,195648.30620555163
2324,179612.22645574308
2325,208080.8124820431
2326,176066.0870892897
2327,212654.94406094393
2328,231297.73580895012
2329,169728.6826672318
2330,154024.95057832007
2331,317484.5054570609
2332,338962.5814828131
2333,305595.07467062323
2334,242799.60646904507
2335,260060.42770469605
2336,305271.22235796135
2337,198133.35981158467
2338,259539.4343014978
2339,225907.98958056342
2340,405879.6798067603
2341,208022.98016462015
2342,245260.32644742462
2343,225955.33998403835
2344,218461.7153926385
2345,234300.84704416807
2346,209807.79825717263
2347,192673.44710647824
2348,231973.0616657095
2349,159399.25465740688
2350,283172.53658826003
2351,300084.0624774009
2352,237655.35149058877
2353,231335.3960082558
2354,127771.67547583816
2355,177069.65302030093
2356,163025.79438866873
2357,202730.54901303124
2358,205219.3765401607
2359,125653.56216325526
2360,100016.62069294203
2361,133123.57150502104
2362,277714.3492636137
2363,129649.41218136586
2364,168859.43708829468
2365,232473.36487009496
2366,193109.91894021866
2367,223999.36472799827
2368,215838.9374477878
2369,223321.71051211422
2370,152429.89601000622
2371,181954.64276198196
2372,192997.19898230847
2373,265387.6744830884
2374,284373.04415350145
2375,238359.6016780214
2376,314398.8714747878
2377,350120.4198983322
2378,131632.31688471828
2379,222987.87350022295
2380,153343.7140779211
2381,169747.81369459277
2382,200287.30170863614
2383,196483.80517293088
2384,252300.93155254258
2385,155135.47183122148
2386,143874.58600518786
2387,134982.08336476763
2388,80841.97207619844
2389,129087.23345073946
2390,124521.62044208488
2391,124776.00322290786
2392,100869.08570743076
2393,172046.25079114488
2394,137674.86761302236
2395,193747.53447588583
2396,149817.162342368
2397,230456.22150930317
2398,106915.93733772283
2399,62908.93965578983
2400,38517.03740856502
2401,100203.14420803555
2402,127102.67304769243
2403,147174.23941609965
2404,134950.2821577315
2405,156227.02157692306
2406,154994.73031141429
2407,129165.32177947022
2408,131407.6183606317
2409,115641.98778905222
2410,189343.0357678994
2411,112856.34758203561
2412,156922.65761538406
2413,129478.57430858773
2414,175271.38988996437
2415,146809.54043541735
2416,132444.2049003669
2417,134458.94619867142
2418,122400.58162761958
2419,119786.74866068721
2420,119754.46029407551
2421,146391.88232260718
2422,110809.26175773126
2423,141602.30873609553
2424,130623.04990508576
2425,224546.7264767956
2426,138965.42447172673
2427,147670.63817680287
2428,175446.56372354313
2429,106254.4110653279
2430,144855.03903645472
2431,120869.06541448913
2432,137642.1380103513
2433,135633.61278459724
2434,142268.3484132194
2435,162966.92700099837
2436,80596.85803031048
2437,97557.42393597565
2438,117201.71760105921
2439,121190.67704551376
2440,140884.720407065
2441,123077.18448580703
2442,100734.39207938433
2443,110349.35487158597
2444,127422.56588586474
2445,91456.76060636545
2446,139423.6088846712
2447,228218.4403336264
2448,157945.01709087312
2449,114036.23463600088
2450,167202.84071782458
2451,136644.70702006246
2452,220913.2378976244
2453,67509.38006569457
2454,94775.88453064361
2455,115170.34326296422
2456,151911.15034426254
2457,123583.33255847255
2458,131650.62101318946
2459,117146.56191581432
2460,138980.3434711171
2461,120870.52188461085
2462,129228.32348351061
2463,134858.8113868897
2464,196122.14885085917
2465,150700.80209506865
2466,115601.5537734142
2467,168052.4767081889
2468,100622.48757413449
2469,108455.98221290417
2470,200218.85349143975
2471,218916.80300122607
2472,197377.9188154363
2473,118475.04221636397
2474,98983.17478416298
2475,222169.35365030795
2476,124482.68698567394
2477,129210.89832837708
2478,160949.7963830488
2479,101569.26222634656
2480,138910.9150923952
2481,116964.55278689289
2482,114455.68962107637
2483,101814.03114790158
2484,105190.32388137252
2485,120518.5688662376
2486,146251.27546959248
2487,196148.32428659053
2488,169652.16402942635
2489,169148.74024790098
2490,131771.54509896768
2491,76660.92624517973
2492,167193.63137322752
2493,139148.11755538962
2494,165356.16940677582
2495,96214.13060724683
2496,233350.91645729166
2497,181078.25575565072
2498,104134.76859287196
2499,76512.11925401723
2500,136094.99462493343
2501,148167.19639114948
2502,164395.07932003372
2503,110149.12887086699
2504,186966.30713089
2505,226549.80348304848
2506,233253.82714309948
2507,271605.6661776991
2508,233907.19463899973
2509,211040.1711842953
2510,222358.5119199899
2511,186618.1294181665
2512,206249.46456348014
2513,229063.73805844146
2514,295319.6435021005
2515,124271.24163920464
2516,156957.30400380155
2517,119347.33304434878
2518,131426.29710069878
2519,223076.6109197252
2520,211550.18322411596
2521,200051.86057167183
2522,233560.610197324
2523,115405.795455429
2524,119565.95144372931
2525,130315.831342496
2526,122115.40117681495
2527,102442.33997273236
2528,108463.86115892549
2529,154342.95222973963
2530,95350.84202771603
2531,257940.58995289417
2532,233118.3734889469
2533,201606.2211681929
2534,242836.6007703515
2535,306478.29859270493
2536,241385.4223602099
2537,239308.09957985513
2538,185373.8252507743
2539,200076.74903721723
2540,175397.47916832732
2541,186279.95138607148
2542,156839.02170118366
2543,125363.81192211827
2544,103864.24601768432
2545,131454.40619253294
2546,136566.3319756346
2547,136840.1633083674
2548,151566.05955435577
2549,134943.66805224144
2550,727320.2499029554
2551,135774.4954284975
2552,108743.82360780358
2553,68346.17439180659
2554,121616.97864945259
2555,118704.11936573344
2556,84475.25728335828
2557,95525.00492475805
2558,208892.56038251953
2559,141556.72888079108
2560,135052.0314023982
2561,142070.54892510097
2562,138107.95847934953
2563,143619.68420301678
2564,186258.40940078674
2565,98800.6582793355
2566,144608.5585470239
2567,129509.5257032718
2568,190673.96826877721
2569,190297.049329205
2570,118665.07919472796
2571,156458.34788688426
2572,167583.89310599782
2573,209639.63950336966
2574,270005.27281302
2575,150069.41014418876
2576,156863.10522624038
2577,173043.09002653058
2578,91811.10528550838
2579,13230.13916978251
2580,157796.23252070308
2581,120471.13109435793
2582,157953.10140236473
2583,270421.77957615646
2584,179762.87534857946
2585,181440.48654469967
2586,238155.76487021413
2587,207470.62439687605
2588,140344.77618427042
2589,148657.85485145575
2590,230126.67503104187
2591,208041.55486505284
2592,219342.7553778837
2593,273858.25749745686
2594,178855.90270354247
2595,211771.30131144045
2596,291193.8466341422
2597,176455.47406718307
2598,270623.222531191
2599,352958.24991861323
2600,129523.63394749601
2601,118741.18033018059
2602,81985.06135456913
2603,85405.37128190396
2604,90126.44336470313
2605,73147.79794434537
2606,139218.35125056515
2607,183403.9555313677
2608,204030.1875681192
2609,139005.50387218437
2610,113576.29957516943
2611,158913.91077130407
2612,149192.35413065308
2613,112756.28909586949
2614,112525.39669969448
2615,157215.4070711501
2616,157495.6413523934
2617,193758.5562325345
2618,251606.09069785595
2619,206571.92910574956
2620,162610.33508030514
2621,153680.61380380625
2622,158147.3308019087
2623,243890.71746206217
2624,252087.19000729077
2625,300229.8012274291
2626,154473.39335782468
2627,166066.0685753093
2628,373652.14059217396
2629,431742.7103879957
2630,287406.6981802981
2631,434150.59860524297
2632,340437.35358375876
2633,286112.7739942069
2634,389612.9545350755
2635,152536.31322924315
2636,182305.3691547873
2637,189356.50493254198
2638,257031.44968874814
2639,189554.61626618763
2640,152150.1649323023
2641,78050.44453599639
2642,209467.96850612943
2643,110747.24309160616
2644,137992.5223631883
2645,118388.4443506749
2646,108920.62034376667
2647,120353.38519099125
2648,143490.0942450749
2649,139064.48694355704
2650,147532.80204019955
2651,139286.60056245848
2652,374970.51413747657
2653,235215.91480053405
2654,225230.6872562106
2655,381643.01298681647
2656,301161.1513824855
2657,378438.6371116396
2658,289220.45161664864
2659,259011.8591645627
2660,325209.21180161904
2661,335531.6907043457
2662,371664.7736504186
2663,271023.6783736995
2664,325112.84031590214
2665,311530.4551700656
2666,299362.3920740216
2667,168893.85625126172
2668,187509.53939734184
2669,177147.6300450271
2670,258714.51252422298
2671,186790.0315778263
2672,200413.12258761437
2673,227311.98251800647
2674,229953.089919747
2675,174648.10453301
2676,195048.42907618656
2677,186993.59710636834
2678,239571.56587288642
2679,257774.89467529542
2680,266386.0426326232
2681,374818.6274823175
2682,297423.48997675965
2683,400976.87439455907
2684,280871.6503968049
2685,299236.6395942842
2686,238868.4682898747
2687,280616.01113961963
2688,223270.70182058474
2689,205221.36285472495
2690,395308.7941694486
2691,184371.58129344674
2692,142676.31472151398
2693,198893.18840302972
2694,144490.21520061418
2695,199857.66382396754
2696,192027.37334413885
2697,163298.97487658923
2698,205817.2863372977
2699,204191.71563167477
2700,173519.96648338766
2701,147536.15319021957
2702,102387.02952467048
2703,137710.27536135222
2704,132365.9751001528
2705,118439.65836138706
2706,104532.65224194477
2707,105782.26916292624
2708,130359.34842813839
2709,116858.7218057593
2710,119349.0249141382
2711,303357.75594309496
2712,319510.4662569534
2713,174676.23869284036
2714,160861.19952670307
2715,178194.66143128785
2716,157288.03081467628
2717,193768.80968265867
2718,225841.18878414048
2719,149202.49263150783
2720,181237.0538728884
2721,129228.16576175333
2722,154266.22908190524
2723,155384.14754603888
2724,117356.33477635079
2725,130429.12651664464
2726,138242.39573957562
2727,197051.20319022133
2728,161701.81403616245
2729,133282.2024760162
2730,146236.8681624425
2731,129044.365525
2732,110712.68810774185
2733,161150.96258688948
2734,153037.71731717457
